ClassificationID,SourceInventoryID,TargetName,FullPath,RelativePath,Dimension,ProposedLabel,ConfidenceTier,ConfidenceReason,RequiresReview
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/no.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/no.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_TW.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_TW.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_TW.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_TW.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fi.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fi.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ru.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ru.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ru.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ru.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/es_419.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/es_419.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/es_419.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/es_419.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/he.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/he.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/he.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/he.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/uk.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/uk.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/uk.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/uk.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fr_CA.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fr_CA.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fr_CA.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fr_CA.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/nl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/nl.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
